"subjID" "trial" "choice" "reward"
"1111" 12 11 1 1
"1112" 12 12 2 1
"1113" 12 13 1 -1
"1114" 12 14 2 1
"1115" 12 15 1 -1
"1116" 12 16 2 1
"1117" 12 17 2 1
"1118" 12 18 1 1
"1119" 12 19 2 1
"1120" 12 20 1 1
"1121" 12 21 1 1
"1122" 12 22 1 1
"1123" 12 23 2 -1
"1124" 12 24 2 -1
"1125" 12 25 1 1
"1126" 12 26 1 1
"1127" 12 27 1 1
"1128" 12 28 1 -1
"1129" 12 29 2 1
"1130" 12 30 1 -1
"1131" 12 31 1 1
"1132" 12 32 2 1
"1133" 12 33 2 1
"1134" 12 34 2 1
"1135" 12 35 1 1
"1136" 12 36 2 1
"1137" 12 37 2 -1
"1138" 12 38 2 -1
"1139" 12 39 2 -1
"1140" 12 40 1 1
"1141" 12 41 1 1
"1142" 12 42 1 -1
"1143" 12 43 1 1
"1144" 12 44 1 1
"1145" 12 45 2 -1
"1146" 12 46 1 -1
"1147" 12 47 1 1
"1148" 12 48 1 1
"1149" 12 49 1 1
"1150" 12 50 1 -1
"1151" 12 51 1 1
"1152" 12 52 2 1
"1153" 12 53 2 1
"1154" 12 54 2 1
"1155" 12 55 2 -1
"1156" 12 56 2 1
"1157" 12 57 1 1
"1158" 12 58 1 1
"1159" 12 59 1 -1
"1160" 12 60 2 1
"1161" 12 61 2 1
"1162" 12 62 2 1
"1163" 12 63 1 1
"1164" 12 64 1 -1
"1165" 12 65 2 -1
"1166" 12 66 1 -1
"1167" 12 67 2 -1
"1168" 12 68 2 1
"1169" 12 69 2 1
"1170" 12 70 2 -1
"1171" 12 71 2 -1
"1172" 12 72 1 1
"1173" 12 73 2 1
"1174" 12 74 2 -1
"1175" 12 75 1 -1
"1176" 12 76 1 -1
"1177" 12 77 2 1
"1178" 12 78 2 -1
"1179" 12 79 2 -1
"1180" 12 80 2 -1
"1181" 12 81 2 1
"1182" 12 82 2 -1
"1183" 12 83 2 1
"1184" 12 84 1 1
"1185" 12 85 2 1
"1186" 12 86 1 1
"1187" 12 87 1 -1
"1188" 12 88 2 -1
"1189" 12 89 1 1
"1190" 12 90 NA -1
"1191" 12 91 1 1
"1192" 12 92 2 -1
"1193" 12 93 NA -1
"1194" 12 94 1 1
"1195" 12 95 1 -1
"1196" 12 96 1 1
"1197" 12 97 1 1
"1198" 12 98 2 -1
"1199" 12 99 1 -1
"1200" 12 100 1 -1
"1201" 13 1 1 1
"1202" 13 2 1 1
"1203" 13 3 1 -1
"1204" 13 4 2 -1
"1205" 13 5 1 1
"1206" 13 6 1 1
"1207" 13 7 1 1
"1208" 13 8 1 -1
"1209" 13 9 1 -1
"1210" 13 10 2 -1
"1211" 13 11 1 1
"1212" 13 12 1 -1
"1213" 13 13 2 -1
"1214" 13 14 1 -1
"1215" 13 15 NA -1
"1216" 13 16 1 1
"1217" 13 17 2 1
"1218" 13 18 2 1
"1219" 13 19 1 1
"1220" 13 20 2 -1
"1221" 13 21 2 1
"1222" 13 22 1 1
"1223" 13 23 1 1
"1224" 13 24 1 1
"1225" 13 25 1 -1
"1226" 13 26 1 1
"1227" 13 27 1 -1
"1228" 13 28 2 -1
"1229" 13 29 1 1
"1230" 13 30 1 -1
"1231" 13 31 2 -1
"1232" 13 32 2 1
"1233" 13 33 2 1
"1234" 13 34 1 1
"1235" 13 35 2 1
"1236" 13 36 2 1
"1237" 13 37 2 1
"1238" 13 38 2 1
"1239" 13 39 1 1
"1240" 13 40 2 1
"1241" 13 41 1 1
"1242" 13 42 1 1
"1243" 13 43 1 1
"1244" 13 44 2 -1
"1245" 13 45 1 1
"1246" 13 46 1 1
"1247" 13 47 1 1
"1248" 13 48 2 -1
"1249" 13 49 1 -1
"1250" 13 50 1 1
"1251" 13 51 1 -1
"1252" 13 52 1 1
"1253" 13 53 1 -1
"1254" 13 54 1 1
"1255" 13 55 1 -1
"1256" 13 56 2 -1
"1257" 13 57 2 1
"1258" 13 58 2 1
"1259" 13 59 2 -1
"1260" 13 60 2 -1
"1261" 13 61 2 1
"1262" 13 62 2 1
"1263" 13 63 2 1
"1264" 13 64 2 -1
"1265" 13 65 2 -1
"1266" 13 66 1 1
"1267" 13 67 1 1
"1268" 13 68 1 1
"1269" 13 69 1 -1
"1270" 13 70 NA 1
"1271" 13 71 2 -1
"1272" 13 72 2 1
"1273" 13 73 2 1
"1274" 13 74 2 1
"1275" 13 75 1 -1
"1276" 13 76 2 1
"1277" 13 77 2 1
"1278" 13 78 2 1
"1279" 13 79 2 1
"1280" 13 80 2 -1
"1281" 13 81 2 1
"1282" 13 82 2 1
"1283" 13 83 1 -1
"1284" 13 84 2 1
"1285" 13 85 2 -1
"1286" 13 86 2 -1
"1287" 13 87 2 -1
"1288" 13 88 2 1
"1289" 13 89 1 1
"1290" 13 90 NA -1
"1291" 13 91 1 1
"1292" 13 92 2 -1
"1293" 13 93 1 1
"1294" 13 94 1 1
"1295" 13 95 1 -1
"1296" 13 96 2 1
"1297" 13 97 1 -1
"1298" 13 98 2 -1
"1299" 13 99 1 -1
"1300" 13 100 2 1
"1301" 14 1 NA 1
"1302" 14 2 1 -1
"1303" 14 3 1 1
"1304" 14 4 2 -1
"1305" 14 5 1 -1
"1306" 14 6 2 -1
"1307" 14 7 NA 1
"1308" 14 8 1 -1
"1309" 14 9 1 -1
"1310" 14 10 2 -1
"1311" 14 11 2 1
"1312" 14 12 2 1
"1313" 14 13 2 -1
"1314" 14 14 2 1
"1315" 14 15 2 1
"1316" 14 16 2 -1
"1317" 14 17 1 -1
"1318" 14 18 1 1
"1319" 14 19 2 1
"1320" 14 20 2 1
"1321" 14 21 2 -1
"1322" 14 22 2 -1
"1323" 14 23 1 1
"1324" 14 24 1 1
"1325" 14 25 1 -1
"1326" 14 26 1 1
"1327" 14 27 NA -1
"1328" 14 28 2 1
"1329" 14 29 1 -1
"1330" 14 30 2 -1
"1331" 14 31 2 1
"1332" 14 32 2 -1
"1333" 14 33 2 1
"1334" 14 34 2 1
"1335" 14 35 2 1
"1336" 14 36 2 1
"1337" 14 37 2 1
"1338" 14 38 2 1
"1339" 14 39 2 1
"1340" 14 40 2 -1
"1341" 14 41 2 1
"1342" 14 42 2 1
"1343" 14 43 2 -1
"1344" 14 44 2 -1
"1345" 14 45 2 -1
"1346" 14 46 1 1
"1347" 14 47 1 1
"1348" 14 48 1 -1
"1349" 14 49 2 1
"1350" 14 50 2 -1
"1351" 14 51 2 -1
"1352" 14 52 1 -1
"1353" 14 53 2 1
"1354" 14 54 1 -1
"1355" 14 55 2 1
"1356" 14 56 2 -1
"1357" 14 57 1 1
"1358" 14 58 2 1
"1359" 14 59 1 -1
"1360" 14 60 1 -1
"1361" 14 61 1 1
"1362" 14 62 NA 1
"1363" 14 63 2 -1
"1364" 14 64 2 -1
"1365" 14 65 2 -1
"1366" 14 66 2 -1
"1367" 14 67 1 1
"1368" 14 68 1 1
"1369" 14 69 1 -1
"1370" 14 70 1 1
"1371" 14 71 2 1
"1372" 14 72 NA -1
"1373" 14 73 2 -1
"1374" 14 74 NA 1
"1375" 14 75 1 1
"1376" 14 76 1 -1
"1377" 14 77 1 -1
"1378" 14 78 1 -1
"1379" 14 79 1 -1
"1380" 14 80 2 1
"1381" 14 81 1 -1
"1382" 14 82 1 -1
"1383" 14 83 2 -1
"1384" 14 84 1 1
"1385" 14 85 2 1
"1386" 14 86 1 1
"1387" 14 87 2 1
"1388" 14 88 2 -1
"1389" 14 89 2 -1
"1390" 14 90 2 -1
"1391" 14 91 2 1
"1392" 14 92 1 1
"1393" 14 93 1 1
"1394" 14 94 1 -1
"1395" 14 95 2 1
"1396" 14 96 2 1
"1397" 14 97 2 1
"1398" 14 98 2 -1
"1399" 14 99 2 1
"1400" 14 100 2 1
"1401" 15 1 1 1
"1402" 15 2 1 1
"1403" 15 3 1 1
"1404" 15 4 1 1
"1405" 15 5 1 -1
"1406" 15 6 1 1
"1407" 15 7 1 -1
"1408" 15 8 2 -1
"1409" 15 9 1 -1
"1410" 15 10 1 -1
"1411" 15 11 2 -1
"1412" 15 12 1 -1
"1413" 15 13 1 -1
"1414" 15 14 2 1
"1415" 15 15 2 1
"1416" 15 16 2 1
"1417" 15 17 1 -1
"1418" 15 18 2 1
"1419" 15 19 1 -1
"1420" 15 20 2 -1
"1421" 15 21 2 -1
"1422" 15 22 2 -1
"1423" 15 23 1 -1
"1424" 15 24 2 -1
"1425" 15 25 1 1
"1426" 15 26 1 -1
"1427" 15 27 1 -1
"1428" 15 28 2 -1
"1429" 15 29 1 -1
"1430" 15 30 1 -1
"1431" 15 31 1 -1
"1432" 15 32 1 -1
"1433" 15 33 1 -1
"1434" 15 34 2 1
"1435" 15 35 2 1
"1436" 15 36 2 1
"1437" 15 37 1 -1
"1438" 15 38 1 -1
"1439" 15 39 2 1
"1440" 15 40 NA -1
"1441" 15 41 2 1
"1442" 15 42 2 -1
"1443" 15 43 1 1
"1444" 15 44 1 1
"1445" 15 45 1 1
"1446" 15 46 1 1
"1447" 15 47 1 1
"1448" 15 48 1 -1
"1449" 15 49 2 1
"1450" 15 50 1 1
"1451" 15 51 1 -1
"1452" 15 52 1 -1
"1453" 15 53 2 -1
"1454" 15 54 1 -1
"1455" 15 55 1 -1
"1456" 15 56 2 -1
"1457" 15 57 2 -1
"1458" 15 58 1 -1
"1459" 15 59 2 1
"1460" 15 60 2 1
"1461" 15 61 1 -1
"1462" 15 62 1 1
"1463" 15 63 2 1
"1464" 15 64 2 -1
"1465" 15 65 1 1
"1466" 15 66 1 -1
"1467" 15 67 2 1
"1468" 15 68 1 1
"1469" 15 69 1 1
"1470" 15 70 2 1
"1471" 15 71 2 -1
"1472" 15 72 1 -1
"1473" 15 73 1 1
"1474" 15 74 2 1
"1475" 15 75 2 1
"1476" 15 76 2 1
"1477" 15 77 1 -1
"1478" 15 78 2 1
"1479" 15 79 2 1
"1480" 15 80 1 -1
"1481" 15 81 2 1
"1482" 15 82 2 1
"1483" 15 83 2 1
"1484" 15 84 2 1
"1485" 15 85 2 1
"1486" 15 86 1 1
"1487" 15 87 2 1
"1488" 15 88 2 -1
"1489" 15 89 1 1
"1490" 15 90 2 -1
"1491" 15 91 1 1
"1492" 15 92 1 1
"1493" 15 93 1 1
"1494" 15 94 1 -1
"1495" 15 95 1 1
"1496" 15 96 2 1
"1497" 15 97 1 -1
"1498" 15 98 2 -1
"1499" 15 99 1 -1
"1500" 15 100 1 -1
"1501" 16 1 2 1
"1502" 16 2 2 -1
"1503" 16 3 1 1
"1504" 16 4 1 1
"1505" 16 5 2 1
"1506" 16 6 1 1
"1507" 16 7 2 1
"1508" 16 8 2 1
"1509" 16 9 2 -1
"1510" 16 10 2 1
"1511" 16 11 2 1
"1512" 16 12 1 -1
"1513" 16 13 1 1
"1514" 16 14 NA 1
"1515" 16 15 1 -1
"1516" 16 16 2 1
"1517" 16 17 2 -1
"1518" 16 18 1 1
"1519" 16 19 1 1
"1520" 16 20 1 1
"1521" 16 21 1 1
"1522" 16 22 1 1
"1523" 16 23 1 1
"1524" 16 24 1 -1
"1525" 16 25 2 -1
"1526" 16 26 1 -1
"1527" 16 27 2 -1
"1528" 16 28 2 -1
"1529" 16 29 2 1
"1530" 16 30 2 1
"1531" 16 31 2 1
"1532" 16 32 2 -1
"1533" 16 33 2 1
"1534" 16 34 1 1
"1535" 16 35 2 -1
"1536" 16 36 1 -1
"1537" 16 37 2 1
"1538" 16 38 2 1
"1539" 16 39 2 -1
"1540" 16 40 1 -1
"1541" 16 41 1 1
"1542" 16 42 1 1
"1543" 16 43 1 1
"1544" 16 44 1 -1
"1545" 16 45 1 -1
"1546" 16 46 2 -1
"1547" 16 47 2 1
"1548" 16 48 1 -1
"1549" 16 49 2 -1
"1550" 16 50 1 -1
"1551" 16 51 1 1
"1552" 16 52 1 1
"1553" 16 53 1 -1
"1554" 16 54 2 -1
"1555" 16 55 1 1
"1556" 16 56 1 -1
"1557" 16 57 2 1
"1558" 16 58 2 -1
"1559" 16 59 2 1
"1560" 16 60 2 1
"1561" 16 61 2 -1
"1562" 16 62 1 1
"1563" 16 63 1 -1
"1564" 16 64 2 -1
"1565" 16 65 1 -1
"1566" 16 66 1 -1
"1567" 16 67 2 -1
"1568" 16 68 1 1
"1569" 16 69 2 -1
"1570" 16 70 1 1
"1571" 16 71 1 1
"1572" 16 72 1 -1
"1573" 16 73 2 1
"1574" 16 74 2 1
"1575" 16 75 2 1
"1576" 16 76 2 -1
"1577" 16 77 2 1
"1578" 16 78 2 1
"1579" 16 79 1 1
"1580" 16 80 2 1
"1581" 16 81 1 -1
"1582" 16 82 2 1
"1583" 16 83 2 -1
"1584" 16 84 2 -1
"1585" 16 85 2 -1
"1586" 16 86 1 1
"1587" 16 87 1 1
"1588" 16 88 1 1
"1589" 16 89 1 1
"1590" 16 90 1 -1
"1591" 16 91 2 1
"1592" 16 92 2 1
"1593" 16 93 2 -1
"1594" 16 94 1 1
"1595" 16 95 1 -1
"1596" 16 96 2 1
"1597" 16 97 2 1
"1598" 16 98 2 1
"1599" 16 99 2 -1
"1600" 16 100 1 -1
"1601" 17 1 1 -1
"1602" 17 2 2 -1
"1603" 17 3 1 1
"1604" 17 4 1 1
"1605" 17 5 1 1
"1606" 17 6 1 1
"1607" 17 7 1 -1
"1608" 17 8 1 -1
"1609" 17 9 1 1
"1610" 17 10 2 -1
"1611" 17 11 2 1
"1612" 17 12 1 -1
"1613" 17 13 2 1
"1614" 17 14 2 1
"1615" 17 15 2 -1
"1616" 17 16 2 1
"1617" 17 17 2 1
"1618" 17 18 1 -1
"1619" 17 19 2 1
"1620" 17 20 2 1
"1621" 17 21 2 1
"1622" 17 22 2 -1
"1623" 17 23 2 -1
"1624" 17 24 1 1
"1625" 17 25 1 1
"1626" 17 26 1 1
"1627" 17 27 1 -1
"1628" 17 28 1 1
"1629" 17 29 1 1
"1630" 17 30 2 1
"1631" 17 31 2 -1
"1632" 17 32 1 -1
"1633" 17 33 2 1
"1634" 17 34 2 1
"1635" 17 35 2 1
"1636" 17 36 2 1
"1637" 17 37 2 1
"1638" 17 38 2 1
"1639" 17 39 2 -1
"1640" 17 40 1 1
"1641" 17 41 1 -1
"1642" 17 42 2 -1
"1643" 17 43 2 -1
"1644" 17 44 1 1
"1645" 17 45 1 -1
"1646" 17 46 2 -1
"1647" 17 47 1 1
"1648" 17 48 1 -1
"1649" 17 49 2 -1
"1650" 17 50 1 1
"1651" 17 51 1 1
"1652" 17 52 1 -1
"1653" 17 53 2 1
"1654" 17 54 2 1
"1655" 17 55 2 -1
"1656" 17 56 1 -1
"1657" 17 57 1 -1
"1658" 17 58 2 1
"1659" 17 59 2 -1
"1660" 17 60 2 1
"1661" 17 61 2 1
"1662" 17 62 NA -1
"1663" 17 63 2 1
"1664" 17 64 1 -1
"1665" 17 65 2 1
"1666" 17 66 2 1
"1667" 17 67 2 -1
"1668" 17 68 2 1
"1669" 17 69 2 -1
"1670" 17 70 1 -1
"1671" 17 71 2 -1
"1672" 17 72 1 -1
"1673" 17 73 2 1
"1674" 17 74 1 -1
"1675" 17 75 2 1
"1676" 17 76 2 1
"1677" 17 77 2 1
"1678" 17 78 2 1
"1679" 17 79 2 1
"1680" 17 80 2 1
"1681" 17 81 NA -1
"1682" 17 82 2 -1
"1683" 17 83 2 -1
"1684" 17 84 2 -1
"1685" 17 85 2 1
"1686" 17 86 NA -1
"1687" 17 87 1 1
"1688" 17 88 1 1
"1689" 17 89 1 1
"1690" 17 90 1 1
"1691" 17 91 1 1
"1692" 17 92 1 1
"1693" 17 93 2 1
"1694" 17 94 1 -1
"1695" 17 95 1 -1
"1696" 17 96 2 1
"1697" 17 97 2 1
"1698" 17 98 2 1
"1699" 17 99 2 1
"1700" 17 100 2 -1
"1701" 18 1 2 1
"1702" 18 2 2 1
"1703" 18 3 2 1
"1704" 18 4 2 -1
"1705" 18 5 2 -1
"1706" 18 6 1 1
"1707" 18 7 1 1
"1708" 18 8 1 -1
"1709" 18 9 1 1
"1710" 18 10 1 1
"1711" 18 11 2 1
"1712" 18 12 2 1
"1713" 18 13 2 1
"1714" 18 14 2 -1
"1715" 18 15 1 -1
"1716" 18 16 1 -1
"1717" 18 17 2 1
"1718" 18 18 2 1
"1719" 18 19 1 -1
"1720" 18 20 NA 1
"1721" 18 21 2 -1
"1722" 18 22 1 -1
"1723" 18 23 2 1
"1724" 18 24 NA 1
"1725" 18 25 1 1
"1726" 18 26 2 1
"1727" 18 27 2 1
"1728" 18 28 2 1
"1729" 18 29 2 1
"1730" 18 30 2 1
"1731" 18 31 2 1
"1732" 18 32 2 1
"1733" 18 33 2 1
"1734" 18 34 2 -1
"1735" 18 35 NA -1
"1736" 18 36 1 -1
"1737" 18 37 1 -1
"1738" 18 38 2 1
"1739" 18 39 2 1
"1740" 18 40 2 -1
"1741" 18 41 2 -1
"1742" 18 42 2 -1
"1743" 18 43 2 1
"1744" 18 44 1 1
"1745" 18 45 2 -1
"1746" 18 46 1 1
"1747" 18 47 1 1
"1748" 18 48 1 1
"1749" 18 49 1 1
"1750" 18 50 1 -1
"1751" 18 51 1 1
"1752" 18 52 1 -1
"1753" 18 53 2 1
"1754" 18 54 2 1
"1755" 18 55 1 -1
"1756" 18 56 2 -1
"1757" 18 57 2 1
"1758" 18 58 2 1
"1759" 18 59 1 1
"1760" 18 60 2 1
"1761" 18 61 1 -1
"1762" 18 62 2 1
"1763" 18 63 2 -1
"1764" 18 64 2 1
"1765" 18 65 2 -1
"1766" 18 66 2 -1
"1767" 18 67 1 1
"1768" 18 68 1 1
"1769" 18 69 1 1
"1770" 18 70 1 1
"1771" 18 71 1 1
"1772" 18 72 1 1
"1773" 18 73 1 -1
"1774" 18 74 1 1
"1775" 18 75 2 1
"1776" 18 76 2 1
"1777" 18 77 2 1
"1778" 18 78 2 -1
"1779" 18 79 1 -1
"1780" 18 80 2 1
"1781" 18 81 2 1
"1782" 18 82 2 1
"1783" 18 83 1 1
"1784" 18 84 2 -1
"1785" 18 85 NA 1
"1786" 18 86 2 -1
"1787" 18 87 2 -1
"1788" 18 88 1 1
"1789" 18 89 1 1
"1790" 18 90 1 -1
"1791" 18 91 1 1
"1792" 18 92 1 1
"1793" 18 93 2 -1
"1794" 18 94 1 1
"1795" 18 95 1 -1
"1796" 18 96 1 1
"1797" 18 97 2 1
"1798" 18 98 2 -1
"1799" 18 99 1 -1
"1800" 18 100 NA -1
"1801" 19 1 NA -1
"1802" 19 2 1 1
"1803" 19 3 1 -1
"1804" 19 4 2 -1
"1805" 19 5 1 1
"1806" 19 6 2 1
"1807" 19 7 1 -1
"1808" 19 8 1 -1
"1809" 19 9 1 -1
"1810" 19 10 2 1
"1811" 19 11 2 1
"1812" 19 12 2 -1
"1813" 19 13 1 1
"1814" 19 14 2 1
"1815" 19 15 2 1
"1816" 19 16 1 -1
"1817" 19 17 1 -1
"1818" 19 18 2 1
"1819" 19 19 2 -1
"1820" 19 20 1 -1
"1821" 19 21 1 -1
"1822" 19 22 2 -1
"1823" 19 23 2 1
"1824" 19 24 1 1
"1825" 19 25 2 -1
"1826" 19 26 1 1
"1827" 19 27 1 1
"1828" 19 28 1 -1
"1829" 19 29 2 -1
"1830" 19 30 1 -1
"1831" 19 31 2 1
"1832" 19 32 2 1
"1833" 19 33 2 1
"1834" 19 34 2 -1
"1835" 19 35 2 -1
"1836" 19 36 1 -1
"1837" 19 37 2 -1
"1838" 19 38 1 1
"1839" 19 39 2 1
"1840" 19 40 1 1
"1841" 19 41 2 -1
"1842" 19 42 1 1
"1843" 19 43 1 1
"1844" 19 44 1 -1
"1845" 19 45 1 -1
"1846" 19 46 1 1
"1847" 19 47 1 1
"1848" 19 48 1 -1
"1849" 19 49 1 1
"1850" 19 50 1 1
"1851" 19 51 1 -1
"1852" 19 52 1 -1
"1853" 19 53 2 1
"1854" 19 54 2 -1
"1855" 19 55 1 1
"1856" 19 56 1 -1
"1857" 19 57 2 -1
"1858" 19 58 1 -1
"1859" 19 59 2 1
"1860" 19 60 1 -1
"1861" 19 61 2 1
"1862" 19 62 2 -1
"1863" 19 63 2 1
"1864" 19 64 2 -1
"1865" 19 65 1 1
"1866" 19 66 2 1
"1867" 19 67 2 -1
"1868" 19 68 1 -1
"1869" 19 69 NA 1
"1870" 19 70 1 -1
"1871" 19 71 1 -1
"1872" 19 72 NA -1
"1873" 19 73 2 1
"1874" 19 74 2 -1
"1875" 19 75 1 1
"1876" 19 76 1 -1
"1877" 19 77 1 1
"1878" 19 78 2 1
"1879" 19 79 2 -1
"1880" 19 80 2 -1
"1881" 19 81 1 -1
"1882" 19 82 1 -1
"1883" 19 83 1 -1
"1884" 19 84 1 -1
"1885" 19 85 1 1
"1886" 19 86 1 1
"1887" 19 87 1 -1
"1888" 19 88 2 -1
"1889" 19 89 1 1
"1890" 19 90 2 -1
"1891" 19 91 1 1
"1892" 19 92 1 1
"1893" 19 93 1 -1
"1894" 19 94 2 -1
"1895" 19 95 2 1
"1896" 19 96 NA -1
"1897" 19 97 1 -1
"1898" 19 98 NA 1
"1899" 19 99 2 -1
"1900" 19 100 2 -1
"1901" 20 1 1 1
"1902" 20 2 1 1
"1903" 20 3 1 1
"1904" 20 4 1 1
"1905" 20 5 2 -1
"1906" 20 6 1 1
"1907" 20 7 1 1
"1908" 20 8 1 -1
"1909" 20 9 2 1
"1910" 20 10 2 1
"1911" 20 11 2 1
"1912" 20 12 2 -1
"1913" 20 13 1 -1
"1914" 20 14 2 -1
"1915" 20 15 1 1
"1916" 20 16 1 -1
"1917" 20 17 1 1
"1918" 20 18 1 -1
"1919" 20 19 2 1
"1920" 20 20 2 -1
"1921" 20 21 2 -1
"1922" 20 22 1 1
"1923" 20 23 1 1
"1924" 20 24 2 -1
"1925" 20 25 2 1
"1926" 20 26 1 -1
"1927" 20 27 1 -1
"1928" 20 28 1 1
"1929" 20 29 1 1
"1930" 20 30 1 -1
"1931" 20 31 1 -1
"1932" 20 32 2 1
"1933" 20 33 2 1
"1934" 20 34 NA 1
"1935" 20 35 2 1
"1936" 20 36 2 1
"1937" 20 37 2 1
"1938" 20 38 2 1
"1939" 20 39 2 -1
"1940" 20 40 2 -1
"1941" 20 41 1 1
"1942" 20 42 1 1
"1943" 20 43 1 1
"1944" 20 44 1 1
"1945" 20 45 1 1
"1946" 20 46 1 1
"1947" 20 47 1 -1
"1948" 20 48 1 -1
"1949" 20 49 2 -1
"1950" 20 50 1 1
"1951" 20 51 1 -1
"1952" 20 52 2 -1
"1953" 20 53 1 -1
"1954" 20 54 1 1
"1955" 20 55 1 1
"1956" 20 56 2 1
"1957" 20 57 2 -1
"1958" 20 58 2 1
"1959" 20 59 2 1
"1960" 20 60 1 -1
"1961" 20 61 2 -1
"1962" 20 62 2 1
"1963" 20 63 1 1
"1964" 20 64 2 1
"1965" 20 65 2 -1
"1966" 20 66 2 1
"1967" 20 67 2 -1
"1968" 20 68 1 -1
"1969" 20 69 1 -1
"1970" 20 70 2 -1
"1971" 20 71 2 -1
"1972" 20 72 2 -1
"1973" 20 73 2 1
"1974" 20 74 2 1
"1975" 20 75 1 1
"1976" 20 76 1 -1
"1977" 20 77 1 1
"1978" 20 78 2 -1
"1979" 20 79 1 1
"1980" 20 80 1 1
"1981" 20 81 1 -1
"1982" 20 82 1 -1
"1983" 20 83 1 1
"1984" 20 84 2 1
"1985" 20 85 2 1
"1986" 20 86 NA 1
"1987" 20 87 2 -1
"1988" 20 88 1 1
"1989" 20 89 2 -1
"1990" 20 90 1 1
"1991" 20 91 2 -1
"1992" 20 92 1 -1
"1993" 20 93 1 1
"1994" 20 94 1 -1
"1995" 20 95 1 -1
"1996" 20 96 2 1
"1997" 20 97 2 1
"1998" 20 98 2 1
"1999" 20 99 2 -1
"2000" 20 100 2 -1
